3626,0.0585938,-0.00268555,0.969238,-3.08228,0.602722,-0.595093,,,3.273161376,4.7151597582,,3.1873172392
3622,0.064209,-0.015625,0.97168,-2.75421,0.564575,-0.663757,,,3.262070982,4.7284679914,,3.2096346769
3618,0.0534668,-0.00830078,0.970703,-2.94495,0.549316,-0.679016,,,3.2858260662,4.7209400796,,3.1878179566
3614,0.0637207,-0.00878906,0.968994,-2.76947,0.587463,-0.488281,,,3.2626529235,4.7214590252,,3.212327306
3610,0.0524902,-0.00488281,0.970703,-2.91443,0.50354,-0.770569,,,3.2884714975,4.7174191171,,3.2142912767
3606,0.052002,-0.010498,0.974854,-2.9068,0.778198,-0.679016,,,3.2904549926,4.7231573562,,3.1987854552
3602,0.0578613,-0.0078125,0.9646,-2.82288,0.63324,-0.511169,,,3.2741774682,4.7204880154,,3.1868320092
3598,0.0634766,-0.0090332,0.965576,-3.02887,0.556946,-0.694275,,,3.2626894364,4.7217439524,,3.1901886346
3594,0.0620117,-0.010498,0.971924,-3.07465,0.396729,-0.572205,,,3.2663275802,4.7231898164,,3.1882044862
3590,0.0634766,-0.000732422,0.969727,-2.80762,0.442505,-0.579834,,,3.2632049231,4.713144267,,3.1922808273
3586,0.0612793,-0.00756836,0.9729,-2.93732,0.442505,-0.679016,,,3.2679280976,4.7201679991,,3.1773932306
3582,0.0690918,-0.00561523,0.96167,-2.91443,0.617981,-0.610352,,,3.2524856736,4.7182279544,,3.1938531888
3577,0.059082,-0.0117188,0.972168,-2.92969,0.671387,-0.709534,,,3.272476561,4.7244426917,,3.1967957514
3573,0.0588379,-0.0102539,0.968506,-2.92206,0.465393,-0.63324,,,3.2725239475,4.7229759224,,3.2099222523
3569,0.0532227,-0.0090332,0.968506,-2.95258,0.701904,-0.488281,,,3.2861550121,4.7217156527,,3.1925963888
3566,0.0622559,-0.00463867,0.971191,-3.0899,0.541687,-0.679016,,,3.2657505886,4.7171652136,,3.2031057103
3562,0.0556641,-0.00170898,0.969482,-3.17383,0.663757,-0.724792,,,3.2800345326,4.714151755,,3.1922027341
3558,0.0615234,-0.00805664,0.977783,-2.99072,0.63324,-0.617981,,,3.2680570291,4.7206284954,,3.1915803105
3554,0.0615234,-0.0126953,0.969482,-2.88391,0.465393,-0.63324,,,3.266994663,4.7254831631,,3.2078079354
3550,0.0541992,-0.0166016,0.968262,-2.84576,0.50354,-0.556946,,,3.2835503373,4.7295330731,,3.2058762952
3545,0.0539551,-0.00292969,0.973633,-2.95258,0.617981,-0.610352,,,3.2849641175,4.7153980004,,3.2040251119
3542,0.0571289,-0.0136719,0.97168,-2.86102,0.579834,-0.709534,,,3.2768305436,4.7264584249,,3.192409216
3539,0.0627441,-0.0119629,0.971191,-2.83813,0.541687,-0.724792,,,3.2647943227,4.7247061199,,3.2034976815
3535,0.0561523,-0.00488281,0.975098,-2.97546,0.442505,-0.785828,,,3.2796310599,4.7173964455,,3.2007480374
3532,0.0585938,-0.0141602,0.973145,-2.93732,0.663757,-0.648499,,,3.2736855941,4.7269389198,,3.1966416222
3529,0.0605469,-0.0141602,0.971436,-2.86865,0.686646,-0.839233,,,3.2692495054,4.7269645131,,3.1915252327
3526,0.0627441,-0.00854492,0.968018,-3.00598,0.549316,-0.579834,,,3.2643958488,4.7212159837,,3.1970953091
3523,0.0598145,-0.00390625,0.966797,-3.02124,0.595093,-0.480652,,,3.2701851681,4.7164293619,,3.197529038
3520,0.0603027,-0.00708008,0.976074,-2.93732,0.694275,-0.701904,,,3.2703660253,4.7196424835,,3.1898159956
3517,0.064209,-0.00610352,0.970947,-2.79236,0.541687,-0.686646,,,3.2619809735,4.7186750491,,3.2101549605
3514,0.0544434,-0.00341797,0.968506,-2.79999,0.602722,-0.75531,,,3.2829572072,4.7159180817,,3.1972084001
3510,0.0588379,-0.00537109,0.974854,-3.02887,0.411987,-0.793457,,,3.2733722576,4.7178985599,,3.2057491972
3506,0.0546875,-0.00292969,0.966309,-2.99072,0.587463,-0.671387,,,3.2820194588,4.7154208067,,3.2006861767
3502,0.0568848,-0.0119629,0.96582,-2.93732,0.671387,-0.793457,,,3.2765946684,4.7247746095,,3.1882440208
3499,0.0646973,-0.0078125,0.969971,-2.99072,0.686646,-0.587463,,,3.2609620323,4.7204431707,,3.1897626805
3496,0.064209,-0.0112305,0.971436,-2.83051,0.740051,-0.526428,,,3.2620410203,4.7239491858,,3.1845714975
3493,0.0668945,-0.00756836,0.971924,-3.0365,0.480652,-0.724792,,,3.2573070587,4.7201758105,,3.1980262427
3490,0.0595703,-0.00732422,0.970947,-3.05939,0.564575,-0.488281,,,3.2712545339,4.7199322151,,3.1981855282
3487,0.0595703,-0.00537109,0.968018,-2.87628,0.465393,-0.679016,,,3.2708677402,4.717937467,,3.2146042093
3484,0.0527344,-0.00854492,0.9729,-2.99835,0.541687,-0.640869,,,3.2881272146,4.7211716922,,3.1981008605
3481,0.0593262,-0.0102539,0.962402,-2.83051,0.534058,-0.63324,,,3.2706490163,4.7230430647,,3.2010303085
3478,0.0583496,-0.0131836,0.975342,-3.12042,0.457764,-0.663757,,,3.2745279095,4.725905057,,3.2049507163
3475,0.0566406,-0.0102539,0.9729,-2.98309,0.709534,-0.526428,,,3.2781512132,4.7229281112,,3.1959485783
3472,0.0605469,-0.0119629,0.96582,-2.86102,0.404358,-0.717163,,,3.2685194276,4.7247746095,,3.1878401698
3469,0.0651855,-0.00683594,0.968506,-2.7771,0.541687,-0.564575,,,3.2598991162,4.7194470951,,3.2003996401
3466,0.0583496,-0.00952148,0.971924,-3.18146,0.442505,-0.808716,,,3.2740674903,4.7221851943,,3.2052896511
3463,0.0559082,-0.00561523,0.963867,-3.02887,0.495911,-0.617981,,,3.2786493519,4.7182146456,,3.200801578
3459,0.0578613,-0.00512695,0.977051,-2.73132,0.602722,-0.732422,,,3.2758684963,4.7176363042,,3.1902816516
3456,0.0637207,-0.00927734,0.971924,-2.97546,0.442505,-0.724792,,,3.263015398,4.7219340253,,3.2012113059
3453,0.0583496,-0.00561523,0.973145,-2.96021,0.709534,-0.701904,,,3.2742319707,4.7181591048,,3.2065136225
3450,0.0563965,-0.0114746,0.974609,-2.72369,0.610352,-0.671387,,,3.278972797,4.7241619784,,3.1976869105
3447,0.0595703,-0.00805664,0.967285,-3.01361,0.473022,-0.701904,,,3.2707709366,4.7207179152,,3.2017980032
3444,0.0578613,-0.00292969,0.969482,-2.96021,0.579834,-0.648499,,,3.2748406067,4.7154108839,,3.214416547
3441,0.0529785,-0.0124512,0.976074,-2.99835,0.63324,-0.511169,,,3.2879307408,4.7251446984,,3.1935035942
3438,0.0617676,-0.0148926,0.972168,-3.14331,0.366211,-0.747681,,,3.2668465036,4.7277067395,,3.1927769796
3435,0.0622559,-0.0112305,0.971924,-3.05939,0.724792,-0.656128,,,3.2658433349,4.723943382,,3.2053071438
3432,0.0563965,-0.0102539,0.971191,-2.97546,0.595093,-0.564575,,,3.2784970064,4.7229466555,,3.1966249231
3429,0.0600586,-0.00488281,0.967041,-3.02124,0.518799,-0.572205,,,3.2697002007,4.717438165,,3.201106127
3426,0.0581055,-0.00952148,0.968994,-2.99072,0.831604,-0.610352,,,3.274221157,4.7222148137,,3.1912025791
3423,0.0629883,-0.00830078,0.966553,-2.89917,0.495911,-0.595093,,,3.2637411968,4.7209767929,,3.188292529
3420,0.0644531,-0.00878906,0.96582,-2.95258,0.640869,-0.572205,,,3.2609020941,4.7214888307,,3.1911654856
3417,0.0622559,-0.00488281,0.959473,-3.08228,0.579834,-0.640869,,,3.2642676232,4.7174779905,,3.2137794673
3414,0.0524902,-0.00976563,0.965088,-3.11279,0.511169,-0.747681,,,3.2876339448,4.7225075361,,3.2060487714
3410,0.0551758,-0.010498,0.971436,-2.79236,0.640869,-0.62561,,,3.2815217415,4.7231952418,,3.2103353379
3407,0.0544434,-0.0134277,0.972168,-2.91443,0.747681,-0.679016,,,3.2834845858,4.726200221,,3.2008411447
3404,0.0585938,-0.0100098,0.974365,-2.96021,0.541687,-0.556946,,,3.2738492715,4.7226617713,,3.1939621185
3401,0.0617676,-0.0090332,0.973145,-3.02887,0.442505,-0.541687,,,3.2669710657,4.7216711948,,3.2101847575
3398,0.0544434,-0.0100098,0.974121,-3.05939,0.663757,-0.63324,,,3.2837658123,4.7226643442,,3.2032472617
3395,0.0576172,-0.0102539,0.972412,-2.78473,0.602722,-0.617981,,,3.2757979836,4.7229333998,,3.1947655961
3392,0.0612793,-0.00634766,0.969238,-2.91443,0.686646,-0.549316,,,3.2674575861,4.7189380109,,3.2112428261
3389,0.0539551,-0.0065918,0.972412,-3.0365,0.63324,-0.656128,,,3.2847867695,4.7191676905,,3.2115119831
3386,0.0539551,-0.00634766,0.972412,-2.94495,0.457764,-0.640869,,,3.2847867695,4.7189166352,,3.203426245
3383,0.057373,-0.00585938,0.972168,-2.89917,0.602722,-0.686646,,,3.2763289232,4.7184160344,,3.1978276875
3380,0.0595703,0.000732422,0.963867,-2.81525,0.62561,-0.63324,,,3.2703195067,4.7116291018,,3.2023976949
3377,0.0578613,-0.00830078,0.973145,-2.92206,0.473022,-0.686646,,,3.275338087,4.7209186226,,3.2158592643
3374,0.0522461,-0.0131836,0.971436,-2.94495,0.656128,-0.442505,,,3.2892576483,4.7259593965,,4.5540994841
3371,0.0561523,-0.0078125,0.970459,-2.89917,0.465393,-0.62561,,,4.6545918346,4.7204391208,,4.5454424574
3367,0.060791,-0.0136719,0.963623,-3.10516,0.762939,-0.823975,,,4.6493865965,4.726576046,,4.5472805428
3364,0.0627441,-0.0119629,0.965576,-2.89917,0.473022,-0.663757,,,4.6474992046,4.724777739,,4.5503757114
3362,0.0627441,-0.00415039,0.973145,-3.02124,0.602722,-0.717163,,,4.64800251,4.7166538791,,4.5541707145
3359,0.0566406,-0.00537109,0.973389,-2.76947,0.602722,-0.724792,,,4.6542654534,4.717906852,,4.554275705
3356,0.0559082,-0.012207,0.964355,-2.79999,0.694275,-0.671387,,,4.6544790935,4.725046506,,4.5524641114
3353,0.0571289,-0.00390625,0.965576,-3.02887,0.549316,-0.602722,,,4.6532922563,4.716434471,,4.5542364565
3350,0.0554199,-0.0117188,0.9646,-2.98309,0.801086,-0.549316,,,4.6549983093,4.7245372527,,4.5532570842
3348,0.0605469,-0.00732422,0.977295,-2.78473,0.358582,-0.495911,,,4.6505145071,4.71988322,,4.5549501386
3346,0.0583496,-0.00610352,0.973389,-2.89917,0.511169,-0.480652,,,4.6525158366,4.7186592793,,4.5494752785
3344,0.0634766,-0.0100098,0.9729,-3.10516,0.587463,-0.846863,,,4.647236592,4.722677239,,4.5550476891
3341,0.0556641,-0.00756836,0.979004,-2.9068,0.595093,-0.480652,,,4.655592244,4.7201194996,,4.5590214568
3339,0.0539551,-0.00952148,0.975342,-3.08228,0.419617,-0.724792,,,4.6571261466,4.7221508665,,4.5557729226
3337,0.0571289,-0.0124512,0.967773,-2.92206,0.572205,-0.808716,,,4.6534261043,4.7252540976,,4.5586311142
3335,0.0549316,-0.00854492,0.975342,-2.79236,0.526428,-0.617981,,,4.6561280692,4.7211497037,,4.5521708445
3333,0.060791,-0.0090332,0.969971,-2.98309,0.572205,-0.732422,,,4.6497978377,4.7217015669,,4.5446211514
3331,0.0686035,-0.00732422,0.96875,-2.86102,0.556946,-0.679016,,,4.6416904904,4.7199493215,,4.5490124259
3329,0.0637207,-0.00830078,0.969971,-3.12042,0.488281,-0.473022,,,4.6467898318,4.7209465325,,4.5539891321
3327,0.0595703,-0.00878906,0.976318,-2.86865,0.679016,-0.732422,,,4.6514492654,4.7213909885,,4.5571000677
3325,0.0559082,-0.00756836,0.967773,-2.86102,0.579834,-0.595093,,,4.6546831663,4.7202092086,,4.5575382819
3323,0.0556641,-0.0119629,0.967041,-2.73895,0.617981,-0.595093,,,4.6548911652,4.7247589728,,4.556514319
3321,0.0559082,-0.0117188,0.963135,-3.02124,0.526428,-0.62561,,,4.6544059035,4.7245557293,,4.5574231401
3319,0.0556641,-0.0065918,0.970215,-2.89154,0.595093,-0.671387,,,4.6550788536,4.71918304,,4.5588684492
3317,0.0544434,-0.0102539,0.97583,-2.92969,0.640869,-0.747681,,,4.656654871,4.722896469,,4.5522742005
3315,0.0612793,-0.0178223,0.97998,-3.00598,0.656128,-0.671387,,,4.6499391176,4.7305733673,,4.558345245
3313,0.0546875,-0.00854492,0.969482,-2.89154,0.63324,-0.602722,,,4.6560397075,4.7212026548,,4.5520243913
3311,0.0612793,-0.00439453,0.9729,-2.9068,0.465393,-0.488281,,,4.6494858503,4.7169058887,,4.5519745669
3309,0.060791,-0.0109863,0.968994,-3.05176,0.617981,-0.717163,,,4.6497348943,4.7237263357,,4.5516972451
3307,0.0617676,-0.0124512,0.974365,-2.87628,0.534058,-0.656128,,,4.6490810223,4.725167069,,4.5521636607
3305,0.0615234,-0.00927734,0.975586,-2.79999,0.526428,-0.617981,,,4.6494093603,4.7218981988,,4.5542882884
3303,0.0593262,-0.00634766,0.976074,-2.83051,0.526428,-0.724792,,,4.6516832285,4.7188921456,,4.5546077475
3301,0.0585938,-0.00732422,0.969482,-2.83051,0.526428,-0.534058,,,4.6520241541,4.7199436133,,4.5523848122
3299,0.0603027,-0.0153809,0.971191,-3.15857,0.62561,-0.671387,,,4.6503770974,4.728224809,,4.5539930616
3297,0.0588379,-0.00439453,0.968018,-2.97546,0.549316,-0.617981,,,4.651681842,4.7169286685,,4.5576272496
3295,0.0551758,-0.00952148,0.964355,-2.86102,0.50354,-0.694275,,,4.6552360539,4.7222620776,,4.5413486644
3288,0.0556641,-0.00805664,0.965332,-3.12805,0.587463,-0.762939,,,4.6547895973,4.720734765,,4.5451062262
3284,0.0625,-0.00732422,0.971191,-2.88391,0.541687,-0.671387,,,4.6481236259,4.71993032,,4.5547184257
3280,0.0524902,-0.0124512,0.973145,-2.97546,0.480652,-0.63324,,,4.6585024743,4.7251830867,,4.5494010056
3276,0.0578613,-0.0117188,0.975098,-3.01361,0.480652,-0.679016,,,4.6531195212,4.7244064759,,4.5499567813
3272,0.0571289,-0.0144043,0.967285,-2.93732,0.534058,-0.671387,,,4.6533964262,4.7272793544,,4.5488901987
3268,0.059082,-0.0090332,0.976074,-2.85339,0.595093,-0.610352,,,4.6519324974,4.7216433424,,4.550508667
3264,0.0566406,-0.012207,0.969971,-2.96021,0.480652,-0.747681,,,4.6540611002,4.7249732284,,4.5524258355
3260,0.0554199,-0.00830078,0.967285,-2.73895,0.495911,-0.648499,,,4.6551572668,4.7209702943,,4.5449129724
3255,0.0593262,-0.0146484,0.970459,-2.97546,0.419617,-0.656128,,,4.6513328596,4.7274821349,,4.5491355284
3251,0.0571289,-0.00415039,0.966553,-3.13568,0.495911,-0.572205,,,4.653351853,4.7166829658,,4.5543143312
3247,0.0522461,-0.00708008,0.959717,-2.95258,0.656128,-0.740051,,,4.6580035947,4.7197661046,,4.5509759458
3243,0.0568848,-0.0114746,0.973877,-2.83813,0.63324,-0.541687,,,4.6540446116,4.7241708266,,4.5492148794
3239,0.0578613,-0.00732422,0.969482,-2.97546,0.549316,-0.862122,,,4.6527769965,4.7199436133,,4.551551368
3235,0.0561523,-0.00390625,0.967285,-2.7771,0.610352,-0.740051,,,4.6544026061,4.7164273235,,4.5500438153
3231,0.0576172,-0.0136719,0.975342,-2.91443,0.50354,-0.63324,,,4.6533837111,4.726405607,,4.5489451052
3227,0.057373,-0.00415039,0.95752,-2.98309,0.747681,-0.610352,,,4.652542202,4.7167234737,,4.5469801646
3223,0.0605469,-0.0141602,0.968018,-2.84576,0.526428,-0.663757,,,4.6499230672,4.7270159709,,4.5492228549
3219,0.0576172,-0.0090332,0.974609,-3.11279,0.50354,-0.701904,,,4.6533394365,4.7216572524,,4.5504912509
3215,0.0554199,-0.0114746,0.964355,-3.18909,0.671387,-0.770569,,,4.6549837609,4.7242871491,,4.5478729581
3211,0.0598145,-0.00561523,0.975098,-2.91443,0.534058,-0.526428,,,4.6511237079,4.7181475482,,4.5499869409
3207,0.0576172,-0.00830078,0.973877,-2.9068,0.579834,-0.793457,,,4.653295156,4.7209122118,,4.5447422363
3203,0.0627441,-0.00537109,0.974365,-2.96783,0.595093,-0.717163,,,4.648082906,4.7179013249,,4.5501089487
3199,0.0566406,-0.013916,0.968262,-3.0365,0.534058,-0.732422,,,4.6539583843,4.726760134,,4.5533120534
3195,0.0539551,-0.010498,0.963135,-2.82288,0.457764,-0.694275,,,4.6564271847,4.7232883707,,4.5478157606
3190,0.0559082,-0.0124512,0.964355,-2.99835,0.541687,-0.747681,,,4.6544790935,4.7252996908,,4.5478260192
3186,0.0605469,-0.0119629,0.973877,-2.72369,0.617981,-0.63324,,,4.6502979041,4.724672152,,4.5460872225
3182,0.0605469,-0.0131836,0.957764,-2.9068,0.724792,-0.701904,,,4.6492560617,4.7261530887,,4.5435722046
3178,0.0637207,-0.00634766,0.973877,-3.01361,0.648499,-0.556946,,,4.6470521855,4.7189068159,,4.544429471
3174,0.0627441,-0.00976563,0.970459,-2.98309,0.595093,-0.656128,,,4.6478247977,4.7224515388,,4.5495413478
3170,0.057373,-0.0141602,0.961914,-2.89917,0.50354,-0.694275,,,4.6528149328,4.7271087758,,4.5538171646
3166,0.0534668,-0.00830078,0.973145,-2.96021,0.587463,-0.671387,,,4.6575018896,4.7209186226,,4.5477693934
3162,0.059082,-0.0141602,0.966064,-2.98309,0.556946,-0.549316,,,4.6513076186,4.7270455518,,4.5537101264
3158,0.0541992,-0.00927734,0.967041,-2.71606,0.701904,-0.556946,,,4.65640112,4.7219822193,,4.5500439285
3154,0.0568848,-0.00366211,0.969727,-3.01361,0.701904,-0.663757,,,4.6537954936,4.7161653964,,4.5476487728
3150,0.0595703,-0.015625,0.972412,-2.99072,0.617981,-0.724792,,,4.651205091,4.7284558897,,4.5449163193
3146,0.0622559,-0.010498,0.967773,-2.93732,0.549316,-0.480652,,,4.648148465,4.7232361401,,4.5470641685
3142,0.0593262,-0.00854492,0.966309,-3.10516,0.495911,-0.541687,,,4.6510712977,4.7212315942,,4.5521092907
3137,0.0529785,-0.00878906,0.970459,-2.78473,0.617981,-0.671387,,,4.6578519364,4.7214453338,,4.5490284886
3133,0.0583496,-0.0109863,0.973389,-2.96021,0.480652,-0.610352,,,4.6525158366,4.7236751502,,4.552670332
3129,0.0544434,-0.00854492,0.968262,-2.93732,0.595093,-0.694275,,,4.6562201616,4.7212137594,,4.5447189686
3125,0.0620117,-0.00708008,0.962402,-2.96021,0.701904,-0.63324,,,4.6480436304,4.719745524,,4.554861732
3121,0.052002,-0.0107422,0.970215,-3.02124,0.587463,-0.793457,,,4.6588417886,4.7234605069,,4.5510674235
3118,0.059082,-0.00341797,0.967773,-2.89154,0.602722,-0.854492,,,4.6514152154,4.7159207547,,4.5487609822
3115,0.0610352,-0.00952148,0.964355,-2.94495,0.686646,-0.793457,,,4.6491820727,4.7222620776,,4.5499960704
3112,0.060791,-0.00439453,0.97583,-2.85339,0.663757,-0.732422,,,4.6501726704,4.7168923266,,4.550579637
3109,0.0595703,-0.0102539,0.963379,-2.79999,0.656128,-0.709534,,,4.6506328588,4.7230322608,,4.5456323401
3106,0.0639648,-0.0144043,0.963379,-2.99835,0.411987,-0.694275,,,4.6460899929,4.7273397181,,4.55055014
3103,0.0593262,-0.0102539,0.961182,-2.84576,0.541687,-0.62561,,,4.6507450514,4.7230565866,,4.5473132838
3099,0.0600586,-0.00854492,0.968018,-2.88391,0.694275,-0.63324,,,4.65042555,4.7212159837,,4.5549592894
3095,0.0537109,-0.00805664,0.98584,-2.78473,0.419617,-0.717163,,,4.6579604214,4.7205611591,,4.5417378954
3091,0.0651855,-0.0129395,0.970215,-3.05176,0.595093,-0.640869,,,4.6453031475,4.7257249244,,4.5503253279
3087,0.0578613,-0.0107422,0.976563,-2.79999,0.511169,-0.694275,,,4.6532082272,4.7233885439,,4.5427484294
3083,0.0651855,-0.00415039,0.974121,-2.86102,0.587463,-0.762939,,,4.6455713447,4.716649606,,4.5448465644
3078,0.059082,-0.00415039,0.967285,-2.99835,0.617981,-0.62561,,,4.65138453,4.7166797163,,4.5549641955
3074,0.0524902,-0.0158691,0.967773,-2.83813,0.640869,-0.587463,,,4.6582039399,4.7287850546,,4.5586504397
3071,0.0515137,-0.0107422,0.969971,-2.89917,0.610352,-0.610352,,,4.6593303321,4.7234632917,,4.5453391129
3067,0.0620117,-0.00952148,0.973389,-2.98309,0.62561,-0.572205,,,4.6487679507,4.7221704514,,4.5566355112
3064,0.0532227,-0.00317383,0.972168,-3.05176,0.50354,-0.602722,,,4.6576971751,4.7156536617,,4.5501246543
3061,0.0603027,-0.00805664,0.969482,-2.83813,0.602722,-0.869751,,,4.6502680638,4.7206990414,,4.5482578546
3058,0.0622559,-0.0170898,0.969727,-2.82288,0.526428,-0.572205,,,4.6482775549,4.7300104667,,4.5513053429
3055,0.059082,-0.00854492,0.965088,-2.75421,0.526428,-0.656128,,,4.6512460003,4.721242781,,4.5509456021
3052,0.0598145,-0.0166016,0.973877,-2.81525,0.480652,-0.717163,,,4.6510470889,4.729434246,,4.5522575038
3049,0.0576172,-0.0112305,0.970947,-3.04413,0.541687,-0.75531,,,4.6531172469,4.7239550074,,4.5533298037
3046,0.057373,-0.00537109,0.977051,-2.88391,0.663757,-0.701904,,,4.6537357541,4.7178861713,,4.5434573716
3042,0.0637207,-0.0090332,0.968506,-2.95258,0.656128,-0.862122,,,4.646690889,4.7217156527,,4.5479260801
3039,0.0627441,-0.00830078,0.979004,-2.97546,0.526428,-0.602722,,,4.6483867862,4.7208675781,,4.5521993066
3036,0.0585938,-0.0136719,0.971436,-2.74658,0.656128,-0.701904,,,4.6521452814,4.7264619583,,4.5500043537
3033,0.0605469,-0.0119629,0.976807,-2.95258,0.549316,-0.556946,,,4.6504836743,4.7246353115,,4.555423216
3030,0.0546875,-0.0114746,0.963623,-2.80762,0.709534,-0.602722,,,4.6556978253,4.7242961865,,4.5567342395
3027,0.0532227,-0.013916,0.970703,-2.99072,0.770569,-0.656128,,,4.6576147983,4.7267240002,,4.5509782027
3024,0.059082,-0.00878906,0.969971,-2.96783,0.808716,-0.617981,,,4.6515530437,4.7214498899,,4.5562961789
3021,0.0541992,-0.00854492,0.978516,-2.96021,0.572205,-0.679016,,,4.6570563391,4.7211212881,,4.5476792561
3017,0.0593262,-0.00244141,0.969971,-3.00598,0.511169,-0.694275,,,4.6513022181,4.7149059678,,4.5632277446
3014,0.0471191,-0.0153809,0.974365,-2.89154,0.75531,-0.75531,,,4.6640678471,4.7281732323,,4.5538243435
3011,0.0559082,-0.00292969,0.962402,-2.91443,0.587463,-0.663757,,,4.6543618405,4.7154331147,,4.5508472592
3008,0.0598145,-0.00634766,0.981445,-3.00598,0.671387,-0.549316,,,4.651518929,4.7188565578,,4.5489498903
3005,0.0610352,-0.0136719,0.968018,-2.96021,0.541687,-0.488281,,,4.649420616,4.7265116424,,4.5609253039
3002,0.0493164,-0.0078125,0.970703,-2.87628,0.701904,-0.579834,,,4.661627795,4.7204370974,,4.5565840403
2999,0.0529785,-0.00854492,0.964844,-3.01361,0.457764,-0.63324,,,4.6575351875,4.7212450199,,4.5555197586
2996,0.0544434,-0.0090332,0.969727,-2.97546,0.579834,-0.640869,,,4.6563048398,4.72170391,,4.5500485588
2992,0.0576172,-0.0146484,0.9729,-2.87628,0.434875,-0.648499,,,4.6532359514,4.727444272,,4.5544421111
2989,0.0556641,-0.00585938,0.967285,-2.88391,0.747681,-0.602722,,,4.6549056373,4.7184464591,,4.5555870258
2986,0.0544434,-0.00683594,0.969727,-2.95258,0.602722,-0.610352,,,4.6563048398,4.7194382084,,4.5524603884
2983,0.0576172,-0.00830078,0.963135,-2.81525,0.602722,-0.595093,,,4.652637632,4.721007268,,4.5494760497
